areaid,home,job
21461,42,25
21904,7,2
79684,2,0
30591,20,9
183956,3,0
113464,1,0
161637,2,0
115027,5,2
23125,2,0
99909,1,0
60023,7,4
50209,3,1
135554,14,1
160168,7,3
8201,2,1
151074,18,8
118652,2,0
103603,4,1
87573,43,37
151782,32,10
109589,5,5
85095,117,33
52314,10,2
166945,521,234
172539,2,1
24952,1,0
186694,9,1
80309,13,5
73039,67,49
32140,9,4
131931,2,0
156125,6,0
117192,2,0
137397,1,0
126003,0,3
13813,3,0
120681,10,3
155283,1,0
83238,1680,380
27448,8,2
143977,6,2
85475,3,1
179699,4,2
78979,33,19
19881,23,30
108472,157,91
111159,4,4
185666,78,38
177681,134,60
62867,4,2
177068,3,0
160680,27,5
104651,6,4
139356,7,2
122187,4,1
86270,4,0
107413,1,1
124766,182,50
55785,95,19
164881,4,0
92323,1,0
135309,5,0
100899,2,0
58259,1,1
13094,35,2
34111,1,0
160221,2,0
55571,228,49
120308,9,0
106760,13,8
162324,3,4
72594,17,9
1326,25,20
16253,259,148
178551,113,31
20896,14,3
159518,2,1
81874,17,3
163782,6,0
34488,13,2
73966,3,1
113695,9,4
156190,1,0
42537,0,1
154281,45,16
120877,54,23
171859,0,1
107799,3,0
72770,1,0
107200,5,0
172662,1,0
176537,3,1
114281,6,1
43261,1,0
158461,25,16
44343,99,36
100855,1,0
93674,0,1
29680,14,4
146785,154,43
22437,1918,749
137838,5,2
186033,4,2
146821,0,1
2632,1,0
164719,4,0
110584,35,22
64688,8,1
119840,1936,1235
7989,18,8
111165,1,6
108777,5,4
63509,1,0
146547,30,11
6770,2,0
28856,1,0
29999,5,1
19452,29,5
26569,11,1
43408,36,8
7646,870,356
54468,21,4
102061,9,4
55712,1,0
70738,2,1
189169,1,0
171886,2,1
41334,1,0
86770,9,7
168466,3,0
123853,22,3
21985,50,24
33020,1,0
145000,61,41
100596,4,0
16793,6,6
50106,4,0
88362,1,0
34061,2,0
29384,8,1
21325,12,6
172376,2,0
144431,330,140
20021,37,22
162187,7,2
53453,0,1
63502,1,0
181422,13,1
175353,2,0
67825,1,0
42986,1,0
151374,3,1
13609,4,0
69080,1,1
175915,97,40
182500,64,26
116568,3,1
179973,1,0
178541,31,4
45677,33,14
50532,31,13
53635,17,7
147165,5,0
375,3,1
187428,2,0
42539,1,0
64385,5,0
10987,37,13
157316,16,4
98380,4,0
107335,30,20
120868,6,0
128261,3,0
37290,11,3
151717,4,2
143488,2,1
134652,3,0
165127,3,0
55301,1,0
91836,0,1
97788,1,2
107584,106,36
119873,5,0
20558,47,21
172618,39,8
127561,11,5
77769,55,14
59242,7,4
81792,0,1
34582,4,1
105634,1,0
6546,1,0
50597,22,4
4153,87,35
83570,8,0
44977,20,9
20250,1,0
148893,3,0
824,2,0
178149,5,0
55306,2,1
98920,3,1
101253,15,4
41114,2037,440
16217,239,128
38972,4,5
183563,4,0
100579,12,3
71807,71,59
89278,702,217
23433,1,0
50235,130,76
103502,15,3
104071,4,2
76623,19,8
107572,7,3
100492,10,2
86172,19,13
94151,1,2
132299,2,0
130737,30,19
92329,1,0
100490,28,11
174107,2,1
62124,11,0
15073,2,0
42005,9,0
29665,11,4
103905,1,0
94312,1,0
124176,0,1
63871,3,0
144140,38,8
38914,2,0
178952,3,1
72194,139,42
3991,66,45
7737,3,6
66677,0,1
47535,12,0
36975,8,1
17591,65,27
159568,1880,397
89989,78,24
116758,235,123
35730,3,1
100395,5,2
152648,10,8
92850,28,4
148486,6,0
132393,6,1
75641,3,3
172404,2,0
133154,2,0
153103,4,1
91138,17,11
7340,18,0
173900,4,0
83589,7,3
184762,7,1
12186,5,2
91687,6,3
66161,33,23
69878,2,0
48658,2,0
44481,10,2
2904,1,0
99686,1154,519
7330,11,11
59428,5,0
5689,59,14
177172,1,0
14115,4,2
116118,25,11
137223,1,0
39312,840,337
20229,15,8
129031,13,8
35632,86,29
151594,2,0
39070,6,8
61777,3,0
180705,1,0
94030,162,62
133484,1,0
139680,181,84
110192,16,14
36095,14,6
169687,15,5
107258,15,2
137735,21,7
144813,0,1
182238,1726,710
18136,2,0
127834,1,3
47215,0,1
109905,6,1
146781,3,0
35557,99,18
35812,3,0
185590,13,3
72945,20,7
12734,2,0
44231,9,2
103130,16,3
177462,3,1
8907,1,0
121608,1,1
52761,2,0
176446,3,0
118067,7,7
31824,6,2
46103,158,72
78002,3,0
174706,25,8
150285,19,5
132211,8,1
46896,3,0
104288,15,2
189091,8,4
110047,3,0
184520,1,0
128005,1,0
86132,5,0
72483,0,1
42323,1,1
20887,54,24
97382,7,0
15655,2,4
77294,12,5
68183,350,252
31202,42,17
156939,5,3
21500,7,0
103625,7,0
24326,50,9
168109,2,3
90679,16,5
37966,15,5
8164,6,0
6735,0,1
26880,1,0
137063,1,0
15994,7,1
49170,6,7
113083,1,0
128965,1,0
27770,4,0
15610,1,0
114579,16,22
108259,7,1
169566,26,2
24826,26,7
57540,1,1
26616,72,26
6046,6,4
54730,4,0
52977,3,1
120480,2,0
134075,27,12
22066,12,2
155363,32,27
108565,13,5
150455,1,0
179220,2,0
25207,4,0
38293,18,14
47694,1,0
17828,1,0
58708,27,3
87634,56,17
143799,294,153
38756,8,5
65969,11,3
146187,1,0
183897,18,3
22109,86,149
70165,54,24
140939,10,0
41004,66,42
1307,33,16
130615,6,2
42549,18,2
58245,23,4
131176,2,3
82047,5,0
19952,5,0
41906,10,3
37558,1,0
161760,3,0
184238,6,0
135112,47,38
4890,44,14
189340,3,0
142750,3,1
143835,6,2
46618,13,2
17505,3,3
2029,1,0
153267,4,0
37403,126,21
40043,27,4
184217,6,0
95846,225,166
44010,7,3
76542,1,0
163181,121,33
138799,29,4
92470,73,45
100881,161,74
114868,1,0
17621,103,44
16104,3,0
133707,9,5
98478,3,5
150852,16,9
146167,18,3
68695,6,2
36674,354,67
48656,8,2
19259,3,1
52108,3,0
23487,16,4
104184,89,32
59671,27,6
60057,2,0
13032,13,1
65674,6,3
113685,5,0
13534,2,0
71467,167,46
123991,21,7
10809,1,0
114834,38,10
117288,814,326
174305,6,0
119854,48,15
14157,11,2
3665,9,1
43318,16,4
109543,90,20
189554,161,70
21155,3,1
52952,20,11
14908,45,8
66138,2,0
106060,1,0
160418,96,37
5603,6,1
65496,3,0
118118,0,1
123229,2,0
11920,1,1
105119,36,20
10483,2,1
96342,3,0
171458,671,321
26613,1,1
170023,30,6
63695,6,1
125855,26,6
73570,0,2
89727,2,3
97954,1,0
166235,3,0
108015,1,0
167113,1,0
129315,94,51
56147,1,0
189847,4,3
115007,3,0
182850,6,0
52722,8,3
39556,18,5
170941,1,1
103592,3,1
836,9,0
189483,1,0
106893,263,82
73499,87,36
152504,2,1
11224,3,0
94612,2,1
188179,5,1
20245,12,2
132935,2,2
185274,2,0
179946,1,0
142659,13,4
129356,44,29
169671,6,3
139773,2,1
23594,2,0
111636,137,53
155456,64,21
34102,14,5
186840,32,4
156796,3,2
77295,7,2
125531,1,1
168195,15,16
133845,7,2
25068,44,49
71100,1,0
134583,3,1
39084,2,1
25827,2,0
102573,22,6
170475,40,14
135719,1,1
149565,3,0
10683,3,2
128877,8,1
152727,10,2
180510,2,0
124826,2,1
32511,766,221
66572,2,0
29728,34,4
146146,91,33
55158,5,0
123460,110,49
77219,52,6
64100,21,9
51756,34,7
125650,6,2
50127,6,0
115293,1,0
38951,9,1
108727,25,6
91283,21,4
72989,12,1
181415,2,0
1712,2,0
109863,27,5
187829,3,0
111060,1,0
57953,90,43
118233,270,116
42310,25,16
135850,17,13
61492,5,0
36380,3,0
65114,8,6
141332,32,16
98054,2086,657
64703,5,0
118975,101,72
29810,2,0
98671,7,5
158105,12,7
69404,9,2
79661,20,9
157252,8,1
33529,59,12
94593,9,5
66795,43,5
141699,51,29
136478,22,14
182043,3,0
148360,3,2
175461,7,0
127249,10,2
158404,7,2
3714,3,0
181361,1,0
39497,21,5
42610,4,0
61037,1,0
124337,132,46
120326,475,211
75915,8,7
95626,3,4
180421,41,9
155049,31,20
65429,19,24
7304,89,41
155387,23,11
186886,20,17
40120,41,13
37019,7,0
146121,8,13
138797,29,6
15198,23,7
48961,4,2
91829,2,3
138558,2,0
165035,1,1
15844,81,23
144811,15,9
99890,79,39
111832,1,0
37036,1,1
39532,2,0
6491,4,4
103117,2,0
21226,4,0
101264,2,0
46077,5,1
7125,2,0
162474,3,0
162222,3,1
75051,1,0
5427,9,1
6242,3,2
88921,345,271
52605,11,4
73022,20,4
74963,16,19
163592,357,101
60806,238,69
146854,127,41
118221,14,5
108184,5,1
188767,4,3
4358,19,11
100391,19,6
5775,2,0
105488,195,91
151397,4,0
92800,4,4
171059,1,3
4423,1,0
152466,11,4
45175,1,0
64517,5,3
146855,38,11
74793,37,5
187550,1,0
106844,694,194
80115,0,1
150781,5,2
91123,209,37
61175,2,0
113292,152,28
182904,2,0
120407,55,20
49117,1,0
100187,2,0
181894,202,108
83061,15,5
150447,1,0
35237,73,13
185008,1,0
9108,4,2
64426,1,0
91146,49,49
137049,1,0
36540,2,3
12016,133,56
61025,37,15
121138,4,0
79974,7,0
76724,199,62
36050,1,1
3241,154,154
146669,1,0
181633,113,34
24274,1,0
101714,5,2
49028,250,127
184688,0,1
22262,17,11
148277,12,4
91866,3,0
90733,3,0
106034,9,3
169105,4,3
13536,122,41
162304,1,0
77778,1,0
98714,25,6
82613,9,1
168090,12,0
154019,1,0
107306,6,0
99380,3,0
90290,17,13
173745,16,2
168581,2,0
138551,4,0
156419,16,1
108108,6,0
72537,7,1
74163,150,81
39695,22,20
31303,29,10
139851,34,14
139599,11,3
103284,3,2
25977,3,0
104186,10,1
175423,4,0
175977,606,278
125463,31,10
173932,1,0
60085,52,8
11417,11,2
127366,3,0
140929,2,0
2567,2,0
39002,7,1
105617,23,3
186765,50,14
106652,1,2
100849,19,8
80655,20,10
110823,112,48
7128,19,15
150675,31,58
150390,13,3
174621,4,8
57561,3,1
78349,6,5
159707,1,0
166888,129,51
96215,5,0
102024,84,12
97513,2,0
4099,1,1
166767,9,8
57477,2,1
448,1,0
126137,1,1
151708,3,0
15314,1,0
178727,10,0
69224,3,0
153725,5,0
137234,3,0
50935,18,8
33295,3,0
147042,4,0
23025,4,0
55347,1,0
937,175,96
111862,7,0
51718,15,5
136227,15,18
141398,47,53
150216,24,16
88202,53,19
137983,13,2
136115,5,2
43798,5,0
4624,27,10
103585,3,0
12727,90,34
174556,77,9
180326,4,0
66494,103,51
162764,3,1
30952,22,11
122489,0,2
82045,2,0
50213,24,10
142407,1,0
5204,6,0
181664,2,0
93291,1,0
95426,3,0
105796,15,5
61978,309,111
138772,7,0
141765,0,1
84509,8,2
3080,9,3
189620,21,20
147135,363,154
118754,4,1
4591,150,64
176738,40,16
6716,2,1
47945,7,5
147243,6,0
38640,15,3
101730,4,1
54317,9,1
144922,2,0
165620,0,3
5866,0,1
171884,30,15
98263,22,3
182543,0,1
11522,5,0
45866,2,1
170901,4,1
141973,45,9
58973,17,6
163860,76,17
39763,2,1
71699,3,2
121958,47,41
52963,1,0
137384,4,2
71600,8,4
5342,18,9
130867,2,0
2216,109,27
171703,0,1
172113,57,8
48327,3,0
84429,1,0
172094,16,2
49351,0,1
148776,1,0
171106,1,1
132421,6,0
17506,1,1
136362,4,0
109786,17,6
65138,11,0
957,8,4
92064,174,43
135724,3,0
20715,2,0
186543,15,2
135766,289,155
157629,53,19
60462,57,20
98089,1,1
116539,2,0
165113,1,0
181595,4,0
92861,2,1
123205,17,5
138375,1,0
7500,112,36
98201,2,0
94852,17,6
145042,4,0
93831,335,162
133474,6,0
173848,1,0
46782,6,1
186815,1,0
125399,13,9
144566,6,7
141036,17,1
121984,1,0
176081,2,0
169377,10,4
99279,2,0
77193,15,4
133556,70,65
58368,34,16
114132,111,33
111889,3,1
86522,4,1
73770,13,0
19486,9,1
50152,1,0
100560,40,19
54411,13,8
146234,7,1
156123,0,1
91845,1,1
159369,0,1
53142,5,0
39841,8,3
80554,15,1
143708,1,0
171046,1,0
21577,0,4
96075,2,0
161685,2,0
99542,2,0
115171,14,3
70788,2,0
7771,27,6
145873,119,64
86080,33,14
180440,33,37
33533,56,9
42801,13,8
42422,4,2
76771,5,1
151325,8,3
66212,1,0
185103,47,31
104367,199,60
562,27,10
68349,1,0
87758,25,2
31147,1,0
129357,9,2
67694,1,0
115907,24,3
101601,1,0
71195,4,1
122880,19,6
51105,1,0
51858,5,2
88504,3,2
121450,0,4
185874,15,6
28142,17,1
5551,17,35
123993,55,39
169967,29,13
146899,45,24
133335,22,7
176523,4,2
151248,2,0
117472,3,0
168053,2,0
141759,97,43
70080,7,0
58987,70,16
12226,2,0
66571,3,0
62524,2,0
13611,8,4
157357,23,8
122217,1,0
101695,54,10
105718,1,0
114683,2,1
95818,7,0
131252,5,2
60502,4,0
10364,1,0
163160,6,0
155863,2,1
26198,87,22
83237,106,27
26515,6,0
130647,51,23
185548,481,280
159109,1,0
109356,170,57
181769,44,17
75207,5,1
65850,7,4
22463,24,14
87915,13,5
115215,5,1
5811,14,9
95478,1,0
72325,4,0
51811,4,2
137183,74,15
16668,14,5
114445,0,1
65568,35,16
80849,10,8
132803,4,0
29424,3,0
141435,3,4
101672,5,3
131322,18,11
68771,27,15
97634,1,0
2096,3,0
154602,83,36
161224,2,1
2954,2,0
174314,16,5
36235,1,0
19213,50,23
2553,1,0
68969,1,0
176979,1,0
27003,5,2
153969,8,5
111736,3,2
88999,2,0
80492,1,0
168038,3,0
39008,0,1
155301,162,37
99384,6,4
183989,3,1
117536,102,25
101980,2,4
125087,243,55
19260,14,9
124958,42,19
55321,1,0
132331,6,6
12339,2,0
3650,19,6
140056,0,1
149123,16,12
146633,6,1
120823,8,3
19126,14,1
130461,14,1
143430,19,2
15443,31,6
28539,169,78
27616,55,66
124311,190,73
59751,5,2
188409,6,0
59973,23,11
111264,8,4
96107,16,1
175108,1,0
25858,11,2
1227,1,0
117133,3,2
142636,5,4
1619,1,0
174905,2,0
99859,4,3
70653,61,9
82029,11,23
92742,68,42
174618,22,23
154417,28,30
69021,12,7
440,11,6
24040,6,0
60255,183,105
167961,5,3
132780,61,33
106839,107,48
4697,13,6
152916,8,1
83454,36,27
183603,2,0
171230,4,0
111172,1,0
58000,4,0
165391,1,0
100370,4,2
128166,40,20
30481,21,8
55528,1,0
18201,1,0
70328,57,6
82655,413,389
3148,2,0
62617,10,4
89588,3,0
74323,5,1
115978,82,76
63344,91,25
22000,42,17
66374,16,16
131191,26,3
75772,6,0
15724,3,2
123978,4,0
14640,325,42
97826,182,61
122731,7,2
96625,1,1
32080,1,0
102965,1,2
45419,2,0
145007,2,2
37323,2,0
55186,4,6
54365,21,4
145302,1,0
128260,1,0
102791,2,0
27316,26,8
91269,1,0
2211,2,0
55016,7,8
130554,13,1
43253,2,1
113419,3,0
41090,2,0
32637,8,2
107688,41,21
140387,51,44
35145,19,6
153800,148,68
39419,8,1
19736,7,0
125803,3,2
103794,7,2
45446,1,0
136727,69,35
171236,50,6
121133,14,5
116819,0,2
158609,30,5
75221,6,3
100085,151,68
44445,1,0
65109,1,0
91793,34,9
133313,5,0
144965,30,5
175746,0,1
123390,8,4
44591,2,0
73917,31,13
47427,32,19
83264,7,3
92373,65,57
73945,23,24
35160,43,22
116285,2,1
181610,2,2
41007,2,1
180256,15,6
15009,13,4
156374,5,2
164684,8,5
140823,80,42
169342,8,1
47899,34,18
124982,30,24
137993,2,1
163681,44,10
36615,1,0
138548,2,1
53481,12,3
34890,3,2
89522,27,10
116452,40,19
117792,57,26
178278,0,2
23711,1,0
11375,1,0
145765,33,8
136650,9,0
90581,55,14
142350,169,66
16991,5,1
59402,10,14
9380,1,0
68029,80,40
127125,1,0
121249,29,7
115563,44,16
66885,33,11
72301,24,8
135783,6,0
188791,1,0
182396,3,0
73923,5,1
11801,2,0
58837,1,3
100122,651,196
183292,23,11
149827,6,0
58249,42,7
84279,1,0
127029,3,0
2555,3,0
37722,2,0
175256,2,1
100688,24,14
167474,1,0
56112,1,0
71796,18,5
95859,18,2
7978,3,0
165038,1,0
44820,10,1
119681,1,0
182757,3,0
44018,6,1
158219,7,3
86250,97,34
143698,94,25
36110,1,0
181929,5,3
95173,41,11
98934,23,14
160349,70,98
126439,10,11
98607,8,1
138332,9,2
70796,14,5
129320,4,1
76181,40,27
100513,598,342
52910,22,15
117050,2,1
120914,6,3
1877,2,0
22637,29,4
179775,4,1
161729,1,0
78344,6,1
61859,1,0
13139,16,16
39797,8,0
14040,2,0
184782,1,0
177642,32,11
112056,2,1
15426,8,3
134823,68,12
189013,25,23
46081,79,96
4452,12,9
77291,8,1
92384,8,4
85972,0,1
65113,4,2
72018,2,0
161312,344,150
161,21,7
143667,0,2
133470,1,0
24889,1,0
50734,1,0
183180,53,20
111338,5,0
20708,3,2
9590,2,0
7959,116,58
34411,2,0
15770,0,1
179318,325,81
36858,7,2
66432,4,0
156602,9,3
55204,96,25
5569,24,4
75022,547,99
160679,218,184
161561,112,55
44642,185,62
99191,84,67
46563,1,1
157888,6,3
95894,68,29
77368,2,0
42232,69,31
64404,3,0
155013,2,7
154365,6,1
57172,1,0
90250,29,12
34455,1,0
15839,18,1
30070,1,0
131070,2,0
142183,1,0
45404,1,0
40552,28,3
4716,4,0
132145,1,0
50114,30,7
167309,16,9
61710,582,179
97008,17,14
57402,1,0
133147,1,2
167220,1,1
68659,23,6
38970,462,174
21324,125,66
120115,38,17
370,21,3
52131,2,0
98395,1,1
186325,1,0
75414,12,1
53645,23,7
6424,140,279
106433,143,141
173446,28,12
162198,3,2
58181,37,24
92347,8,3
7994,8,5
124224,13,1
55462,1,0
127725,27,10
26540,292,80
934,1,0
11447,2,0
45626,11,4
28451,1,0
112463,508,250
99394,5,1
178761,14,4
49428,46,21
35017,11,2
152331,109,32
39117,8,0
98618,39,55
44,10,1
19111,5,1
70410,57,29
138057,28,6
21739,5,1
61691,2,0
79784,169,36
93047,19,1
42425,2,0
47497,54,24
42353,11,1
126404,2,0
110708,2,0
9867,3,1
165728,37,17
189118,15,19
180902,83,53
4900,36,12
8977,71,20
184038,5,3
33807,4,4
42484,3,3
2079,7,2
84611,4,1
63876,3,2
159163,17,6
154373,13,3
79373,29,4
135671,32,11
144427,1,1
157257,7,1
16750,4,1
168906,16,2
39644,2,0
65761,22,7
22446,1,0
86794,201,87
99627,8,8
38368,14,6
131421,213,38
66418,122,38
38165,9,4
31370,65,43
135594,9,3
53828,13,0
170253,21,3
84054,13,6
178024,17,4
186032,128,34
187770,24,7
18670,7,0
135313,24,8
13764,23,8
168280,5,0
8421,5,0
111310,2,0
126979,1,0
32779,11,2
56010,2,0
137163,2,1
154764,1,0
124600,6,4
97085,5,0
179498,139,32
15293,18,5
23555,6,2
82801,593,197
142248,8,1
170818,882,276
44961,126,57
161109,38,22
3949,70,15
28749,16,6
93960,27,18
80612,40,15
91620,48,16
42607,35,8
180876,106,20
114963,10,1
103274,4,2
38177,38,25
67899,50,27
133139,13,3
133424,2,0
146207,1,0
63835,1,0
167676,7,4
43118,5,2
170333,1,0
35244,0,1
67812,1,0
180839,7,3
185984,1,0
44025,2,3
11999,2,1
131183,12,1
103545,5,0
571,15,5
33906,3,1
25126,5,4
179693,17,10
22789,4,0
113937,1,0
100934,1,0
61963,82,38
52782,28,6
111679,4,2
88268,16,2
143371,17,10
123879,3,0
124807,1,1
161577,20,3
91237,3,0
12448,5,0
125545,65,18
127385,4,2
45989,3,0
97387,6,2
44030,9,5
5153,3,0
139160,5,3
155916,13,6
82865,20,8
80470,2,1
153543,1,0
8784,2,0
47520,1,0
120764,13,10
145371,6,0
139974,2,2
88968,17,4
89324,23,4
96274,1,0
52651,4,0
42594,33,14
20681,93,56
137622,3,0
98428,4,5
110753,2,1
72576,30,15
172286,1,0
31400,1,0
35428,1,0
63443,2,0
111309,8,0
106072,8,2
78695,10,2
10074,4,0
42859,110,18
156042,2,0
86640,2,0
143211,19,8
94035,120,25
57940,27,4
74362,8,4
159503,29,8
38607,1,0
136887,4,0
144631,1,1
39967,23,5
173554,4,3
111469,23,5
22009,2,2
43410,37,10
107824,93,33
9728,1,0
141710,7,3
33479,1,0
179407,1,0
15858,2,0
7764,6,0
12772,19,3
54628,3,0
161527,1,0
82360,4,0
130416,14,0
59324,805,227
48331,1,0
57431,8,8
123493,8,7
68844,15,13
20667,61,17
74410,13,6
24565,72,14
140148,7,3
105732,9,3
120527,5,1
148709,1,0
39409,3,2
100347,58,15
121746,38,16
163825,5,0
73979,1,0
49040,1,0
183325,21,14
83396,4,0
132224,2,0
32811,5,1
138969,2,1
52422,3,0
30629,2,0
129909,3,0
87257,1,0
30980,19,3
154307,10,0
157129,39,13
158627,328,221
165444,1,0
42511,3,0
48732,11,3
170900,50,17
299,70,43
101417,22,10
16509,42,19
121404,74,22
156050,3,5
48484,2,0
105357,6,0
129187,1,0
7836,62,16
47559,43,18
17833,3,0
138866,0,1
6149,2,0
86302,3,2
140902,5,0
21785,16,4
12689,4,0
95885,3,0
29191,3,0
139753,77,36
132237,260,86
100700,76,47
122458,6,1
75434,28,4
81571,57,17
26919,34,4
43917,1891,479
172003,62,32
18453,172,47
5976,71,177
126520,3,1
99115,12,5
53942,167,43
130079,8,3
69942,3,1
28650,34,11
183971,1,0
17595,37,12
73020,16,7
79982,74,11
93321,1,0
92734,352,120
106769,28,18
46475,24,6
76069,1,0
177405,1,1
171144,21,6
30929,7,5
126969,2,2
80649,39,10
11420,5,3
173052,1,0
99085,1,0
120257,7,0
182586,11,3
63417,23,4
109003,1,0
114078,4,15
154176,156,62
133697,1,0
103844,3,2
140169,3,1
41048,18,4
46368,292,56
162210,23,8
144142,50,20
83653,2,0
174280,4,0
185330,4,0
110454,52,13
135257,9,6
63861,9,0
109667,3,0
66025,21,7
74490,12,7
102563,4,1
56513,4,0
60916,7,3
66945,21,6
84397,21,2
155260,1,0
63282,68,31
18271,5,19
143292,26,2
40637,41,8
65959,4,0
19223,22,12
17214,22,7
8928,182,113
47088,3,0
126378,40,46
62458,10,2
55965,1,0
20286,25,7
128502,172,68
76687,65,20
121590,3,0
45714,1,0
184774,1,0
4613,42,14
174038,3,0
146526,3,0
44658,5,1
52534,5,2
186686,2,0
31524,2,0
87131,2,0
38906,6,12
42192,6,1
75061,6,0
48580,7,3
166838,1,1
138463,39,10
10203,11,0
38049,290,65
130788,3,1
46389,18,5
40249,12,7
12729,64,72
65635,1,0
124648,16,1
425,67,31
39772,2,0
169798,33,5
89778,8,1
105274,13,5
33164,8,2
180938,31,5
145195,5,1
16983,15,4
89959,35,20
132095,1696,714
30872,277,148
9567,68,56
147176,2,2
127296,12,4
10471,15,2
104724,4,1
93516,30,6
54755,4,0
171335,17,8
135842,12,7
170569,6,5
139240,24,5
121310,30,10
44543,4,0
81288,2,0
129925,8,0
175081,10,3
68547,11,6
186846,1,0
1921,3,2
35878,2,0
733,1,1
184721,11,6
49179,317,87
125518,1,3
176427,0,2
187215,1,0
117060,7,2
166163,42,32
122436,126,31
159454,9,2
77933,4,4
12686,62,55
64589,0,3
102658,8,2
43305,0,2
159708,8,0
46578,20,8
173854,89,21
174063,4,2
105972,1,1
70671,172,56
150970,45,10
28911,4,0
47804,3,1
167300,7,2
9323,8,0
28516,11,4
113659,13,4
16386,1,0
155382,3,1
26716,2,0
137756,28,7
178976,3,2
176894,44,29
152915,38,6
94084,36,24
90582,297,51
5175,188,130
88992,31,9
112750,38,18
101756,20,6
44519,11,11
21803,51,37
38624,27,11
117145,9,1
139740,5,3
164543,2,0
126451,7,0
12288,0,1
124143,37,10
123220,1,0
176717,11,7
125147,5,5
69481,3,0
35270,23,4
152516,126,60
43944,17,4
158914,5,1
165601,1,0
68436,62,17
88351,2,0
86204,5,3
